customer_id,product_category,product_name,quantity,price_per_item,purchase_date,customer_state,shipping_method
C0496,Books,Hat,5,137,1709596800000000000,NY,Standard
C0428,Clothing,Rug,5,496,1731024000000000000,CA,Overnight
C0165,Books,Cushion,3,184,1705968000000000000,CA,Express
C0412,Home & Garden,Textbook,5,385,1717718400000000000,CA,Express
C0002,Electronics,Basketball,3,312,1734220800000000000,CA,Overnight
C0409,Books,Cookbook,4,290,1726185600000000000,NY,Overnight
C0133,Electronics,Garden Tools,4,304,1726876800000000000,CA,Overnight
C0197,Clothing,Dumbbells,3,423,1704585600000000000,CA,Express
C0329,Books,Novel,3,71,1735516800000000000,CA,Standard
C0078,Home & Garden,Hat,3,133,1704758400000000000,NY,Express
C0157,Sports,T-Shirt,3,337,1725408000000000000,CA,Standard
C0416,Electronics,Basketball,4,347,1722297600000000000,CA,Overnight
C0238,Electronics,Jacket,2,371,1707782400000000000,CA,Express
C0381,Sports,Rug,3,122,1732492800000000000,CA,Standard
C0021,Sports,Magazine,5,262,1733616000000000000,NY,Standard
C0483,Books,Garden Tools,2,91,1705536000000000000,NY,Overnight
C0385,Sports,Garden Tools,5,414,1706400000000000000,CA,Standard
C0331,Clothing,Garden Tools,2,299,1719100800000000000,CA,Overnight
C0239,Home & Garden,Rug,5,273,1719446400000000000,CA,Express
C0076,Books,Cookbook,3,231,1719619200000000000,CA,Overnight
C0161,Books,Tablet,2,303,1721088000000000000,CA,Overnight
C0277,Electronics,Yoga Mat,4,62,1731369600000000000,CA,Express
C0244,Clothing,Jeans,2,432,1728864000000000000,CA,Standard
C0332,Electronics,Garden Tools,3,349,1713139200000000000,NY,Express
C0269,Home & Garden,Shoes,5,289,1722729600000000000,CA,Express
C0127,Home & Garden,T-Shirt,2,87,1717977600000000000,CA,Express
C0303,Clothing,Tennis Racket,2,493,1714694400000000000,CA,Standard
C0207,Sports,Plant Pot,2,372,1725235200000000000,NY,Standard
C0439,Electronics,Dumbbells,3,69,1714953600000000000,CA,Standard
C0391,Electronics,Tablet,3,263,1729382400000000000,NY,Standard
C0063,Sports,Headphones,2,446,1708560000000000000,NY,Standard
C0332,Home & Garden,Shoes,3,295,1725321600000000000,CA,Overnight
C0008,Books,Shoes,2,301,1718928000000000000,CA,Overnight
C0335,Home & Garden,Textbook,3,259,1707868800000000000,NY,Express
C0365,Books,Jacket,5,230,1722211200000000000,CA,Standard
C0454,Sports,Monitor,4,315,1734220800000000000,NY,Standard
C0461,Electronics,Smartphone,5,456,1716336000000000000,CA,Overnight
C0497,Sports,Rug,2,64,1712534400000000000,CA,Express
C0419,Sports,Magazine,3,221,1707609600000000000,NY,Express
C0270,Books,Monitor,2,204,1732579200000000000,NY,Express
C0412,Clothing,Cushion,5,36,1723593600000000000,CA,Overnight
C0142,Electronics,Jeans,3,423,1719360000000000000,NY,Overnight
C0298,Home & Garden,Headphones,5,260,1718582400000000000,NY,Overnight
C0411,Clothing,Jacket,5,409,1725148800000000000,NY,Overnight
C0340,Books,Dumbbells,2,431,1723507200000000000,CA,Express
C0209,Clothing,Shoes,2,94,1709078400000000000,CA,Standard
C0334,Home & Garden,Tablet,2,327,1722988800000000000,CA,Overnight
C0184,Home & Garden,Garden Tools,3,458,1724716800000000000,NY,Overnight
C0413,Sports,Tennis Racket,4,251,1731715200000000000,NY,Overnight
C0309,Books,Smartphone,5,230,1723075200000000000,CA,Overnight
C0323,Home & Garden,Hat,5,490,1730592000000000000,CA,Express
C0112,Books,Shoes,5,487,1720310400000000000,NY,Overnight
C0117,Sports,Novel,4,325,1721433600000000000,CA,Overnight
C0177,Books,Jacket,5,300,1707696000000000000,NY,Overnight
C0480,Electronics,Cookbook,3,226,1727740800000000000,NY,Overnight
C0175,Home & Garden,Tablet,5,219,1715472000000000000,CA,Standard
C0229,Clothing,Jacket,5,481,1715472000000000000,NY,Express
C0130,Electronics,Garden Tools,4,320,1730073600000000000,NY,Express
C0113,Home & Garden,Tennis Racket,5,96,1731369600000000000,CA,Express
C0179,Clothing,Smartphone,2,439,1724803200000000000,NY,Express
C0105,Home & Garden,Plant Pot,4,53,1718841600000000000,NY,Express
C0003,Sports,Cushion,3,126,1724371200000000000,NY,Overnight
C0167,Books,Running Shoes,4,80,1729123200000000000,NY,Standard
C0103,Sports,Smartphone,4,420,1730419200000000000,CA,Overnight
C0095,Sports,T-Shirt,4,261,1731715200000000000,NY,Overnight
C0340,Books,Monitor,3,410,1726617600000000000,NY,Express
C0259,Sports,Hat,2,84,1708905600000000000,CA,Overnight
C0467,Electronics,Cookbook,5,102,1723680000000000000,NY,Overnight
C0263,Clothing,Cushion,4,417,1715990400000000000,NY,Standard
C0143,Home & Garden,Cookbook,4,363,1721174400000000000,NY,Express
C0096,Sports,Dumbbells,2,402,1710028800000000000,NY,Standard
C0271,Sports,Tablet,5,266,1704931200000000000,NY,Express
C0251,Clothing,Garden Tools,5,378,1709596800000000000,CA,Express
C0185,Clothing,Textbook,4,108,1720915200000000000,CA,Overnight
C0277,Books,Textbook,2,463,1713830400000000000,NY,Overnight
C0455,Clothing,Garden Tools,4,18,1731974400000000000,CA,Overnight
C0159,Sports,Tablet,4,364,1713571200000000000,NY,Express
C0264,Clothing,Jeans,4,207,1709251200000000000,NY,Express
C0337,Sports,Shoes,5,174,1705449600000000000,CA,Standard
C0150,Home & Garden,Yoga Mat,2,29,1709078400000000000,CA,Overnight
C0317,Electronics,Running Shoes,4,367,1711584000000000000,CA,Standard
C0116,Electronics,Garden Tools,3,454,1728864000000000000,NY,Overnight
C0322,Clothing,Running Shoes,2,459,1735516800000000000,NY,Standard
C0463,Clothing,Monitor,5,331,1729382400000000000,CA,Standard
C0456,Clothing,Jacket,5,204,1705104000000000000,NY,Express
C0386,Electronics,Monitor,3,393,1730419200000000000,CA,Express
C0185,Electronics,Garden Tools,4,213,1723593600000000000,NY,Express
C0114,Books,Plant Pot,5,179,1734393600000000000,CA,Express
C0106,Electronics,Cookbook,2,381,1707955200000000000,NY,Express
C0129,Electronics,Cookbook,5,230,1710460800000000000,CA,Overnight
C0225,Home & Garden,Cushion,4,375,1708560000000000000,CA,Standard
C0137,Home & Garden,Headphones,2,171,1704499200000000000,CA,Standard
C0431,Clothing,Tennis Racket,5,227,1728691200000000000,CA,Overnight
C0398,Clothing,Shoes,4,225,1727308800000000000,NY,Overnight
C0156,Home & Garden,Garden Tools,3,335,1720137600000000000,CA,Express
C0038,Sports,Cushion,4,461,1725321600000000000,NY,Overnight
C0067,Sports,Monitor,2,105,1712102400000000000,NY,Overnight
C0220,Sports,Yoga Mat,5,258,1722556800000000000,NY,Overnight
C0301,Home & Garden,Magazine,4,490,1704153600000000000,NY,Overnight
C0485,Books,Hat,2,30,1711843200000000000,CA,Standard
C0441,Home & Garden,Textbook,5,146,1719100800000000000,CA,Standard
C0246,Electronics,Monitor,2,455,1720828800000000000,CA,Express
C0485,Sports,Jacket,4,268,1734307200000000000,CA,Express
C0257,Books,Hat,4,470,1707609600000000000,NY,Standard
C0115,Books,Rug,4,121,1709510400000000000,NY,Express
C0070,Sports,Tennis Racket,4,411,1712707200000000000,CA,Overnight
C0303,Sports,T-Shirt,5,81,1723420800000000000,NY,Standard
C0118,Home & Garden,Hat,2,26,1706313600000000000,NY,Express
C0434,Home & Garden,Plant Pot,3,104,1720483200000000000,CA,Overnight
C0100,Books,Headphones,4,268,1715817600000000000,CA,Standard
C0253,Electronics,Dumbbells,4,78,1712793600000000000,NY,Express
C0070,Home & Garden,Jacket,5,26,1712448000000000000,NY,Express
C0176,Sports,Lamp,2,185,1729123200000000000,CA,Express
C0447,Home & Garden,Lamp,5,490,1730937600000000000,CA,Express
C0203,Home & Garden,Monitor,2,363,1724716800000000000,NY,Express
C0009,Sports,Jeans,3,155,1728604800000000000,NY,Standard
C0448,Books,Garden Tools,2,130,1706313600000000000,NY,Overnight
C0200,Books,Tennis Racket,3,427,1727049600000000000,NY,Overnight
C0327,Home & Garden,Running Shoes,2,330,1724889600000000000,NY,Express
C0009,Books,Jacket,3,346,1713916800000000000,NY,Standard
C0456,Clothing,Textbook,3,160,1724371200000000000,NY,Express
C0413,Home & Garden,Textbook,5,103,1726531200000000000,NY,Express
C0442,Books,Garden Tools,2,374,1727827200000000000,CA,Standard
C0381,Home & Garden,Plant Pot,3,497,1722124800000000000,NY,Express
C0363,Home & Garden,T-Shirt,4,137,1717200000000000000,NY,Overnight
C0457,Books,T-Shirt,5,166,1706572800000000000,CA,Express
C0030,Clothing,Yoga Mat,2,135,1728950400000000000,NY,Standard
C0461,Clothing,Cushion,3,214,1727740800000000000,NY,Overnight
C0202,Clothing,Garden Tools,3,430,1712448000000000000,NY,Express
C0012,Electronics,Headphones,4,30,1710979200000000000,NY,Overnight
C0049,Electronics,Running Shoes,3,258,1718409600000000000,CA,Standard
C0403,Electronics,T-Shirt,3,397,1719705600000000000,CA,Express
C0273,Home & Garden,Plant Pot,3,471,1706313600000000000,NY,Express
C0173,Clothing,Cushion,3,381,1714089600000000000,CA,Standard
C0259,Books,Jacket,4,437,1713657600000000000,NY,Standard
C0152,Clothing,Headphones,5,121,1712707200000000000,CA,Standard
C0316,Electronics,Yoga Mat,2,243,1725840000000000000,NY,Express
C0332,Home & Garden,T-Shirt,2,53,1713744000000000000,NY,Overnight
C0300,Electronics,Laptop,3,281,1730592000000000000,CA,Express
C0024,Sports,Dumbbells,4,201,1711670400000000000,NY,Standard
C0288,Home & Garden,Lamp,5,305,1726358400000000000,NY,Overnight
C0280,Clothing,Cushion,3,446,1733702400000000000,CA,Overnight
C0127,Electronics,Tennis Racket,5,155,1724544000000000000,NY,Overnight
C0369,Home & Garden,Headphones,5,40,1721433600000000000,NY,Overnight
C0401,Clothing,Running Shoes,2,193,1725494400000000000,NY,Express
C0267,Home & Garden,Tablet,2,79,1705708800000000000,CA,Overnight
C0352,Sports,Hat,5,440,1722038400000000000,CA,Standard
C0478,Books,Shoes,3,15,1733529600000000000,NY,Overnight
C0487,Sports,Shoes,5,48,1727395200000000000,NY,Overnight
C0401,Electronics,Novel,2,484,1713225600000000000,NY,Express
C0469,Home & Garden,Lamp,2,351,1714694400000000000,NY,Standard
C0158,Electronics,Headphones,5,83,1723852800000000000,CA,Standard
C0162,Clothing,Hat,5,173,1713830400000000000,CA,Standard
C0119,Clothing,Shoes,5,21,1723334400000000000,CA,Overnight
C0405,Books,Running Shoes,2,385,1708387200000000000,CA,Express
C0473,Sports,Tennis Racket,3,244,1730592000000000000,NY,Overnight
C0499,Clothing,Headphones,4,119,1724198400000000000,CA,Overnight
C0082,Sports,Laptop,2,116,1724371200000000000,CA,Standard
C0057,Electronics,Laptop,4,190,1735257600000000000,NY,Express
C0054,Home & Garden,Running Shoes,2,67,1732406400000000000,NY,Overnight
C0304,Clothing,Cookbook,4,338,1733875200000000000,CA,Express
C0035,Clothing,Magazine,2,107,1714003200000000000,CA,Standard
C0446,Home & Garden,Tablet,4,88,1708300800000000000,NY,Overnight
C0441,Home & Garden,Laptop,5,77,1725753600000000000,CA,Express
C0129,Home & Garden,Basketball,5,41,1714089600000000000,NY,Express
C0337,Home & Garden,Textbook,4,16,1722556800000000000,CA,Overnight
C0301,Books,Headphones,4,376,1733097600000000000,CA,Standard
C0204,Home & Garden,Basketball,2,214,1731196800000000000,NY,Standard
C0431,Home & Garden,Cookbook,2,67,1708387200000000000,CA,Overnight
C0235,Books,Garden Tools,4,477,1712448000000000000,NY,Standard
C0053,Sports,Yoga Mat,4,446,1716076800000000000,NY,Standard
C0453,Clothing,Tennis Racket,2,217,1705968000000000000,NY,Express
C0328,Books,Yoga Mat,3,413,1705968000000000000,CA,Express
C0453,Clothing,T-Shirt,2,436,1731974400000000000,NY,Standard
C0228,Sports,Plant Pot,4,260,1729036800000000000,CA,Overnight
C0223,Home & Garden,Tablet,2,75,1721692800000000000,CA,Overnight
C0293,Books,T-Shirt,4,237,1716940800000000000,NY,Express
C0099,Clothing,Dumbbells,4,249,1716422400000000000,CA,Standard
C0074,Home & Garden,Lamp,2,488,1725580800000000000,NY,Overnight
C0399,Books,T-Shirt,3,291,1718668800000000000,CA,Standard
C0477,Electronics,Tablet,5,412,1724198400000000000,CA,Overnight
C0238,Books,Dumbbells,4,428,1709078400000000000,NY,Standard
C0452,Home & Garden,Smartphone,2,492,1714003200000000000,NY,Express
C0127,Home & Garden,Tennis Racket,2,18,1708300800000000000,NY,Express
C0122,Books,Jeans,5,228,1705968000000000000,NY,Express
C0025,Sports,Jacket,5,45,1711929600000000000,NY,Express
C0216,Books,Shoes,5,451,1712880000000000000,CA,Overnight
C0180,Home & Garden,Hat,5,69,1724716800000000000,NY,Standard
C0026,Electronics,Running Shoes,5,127,1708905600000000000,CA,Express
C0156,Sports,Hat,3,429,1722643200000000000,CA,Express
C0105,Clothing,Garden Tools,3,264,1706140800000000000,CA,Express
C0420,Sports,Garden Tools,4,239,1734393600000000000,NY,Express
C0418,Electronics,Running Shoes,3,202,1713744000000000000,CA,Standard
C0300,Clothing,Yoga Mat,4,346,1713225600000000000,CA,Standard
C0367,Sports,Lamp,4,385,1725753600000000000,NY,Standard
C0213,Clothing,Tablet,2,58,1712793600000000000,NY,Standard
C0392,Electronics,Laptop,5,343,1706227200000000000,NY,Overnight
C0494,Sports,Tablet,4,347,1727222400000000000,NY,Express
C0100,Sports,Headphones,2,80,1731024000000000000,CA,Overnight
C0486,Books,Tablet,4,365,1729728000000000000,CA,Standard
C0495,Clothing,Hat,2,55,1711843200000000000,CA,Overnight
C0064,Electronics,Smartphone,4,229,1729814400000000000,NY,Express
C0228,Clothing,Laptop,4,49,1716336000000000000,CA,Overnight
C0167,Clothing,Shoes,2,326,1721174400000000000,NY,Overnight
C0116,Books,Magazine,2,62,1729468800000000000,CA,Overnight
C0446,Home & Garden,Lamp,5,345,1714867200000000000,CA,Express
C0033,Books,Yoga Mat,2,382,1724112000000000000,NY,Standard
C0431,Books,Laptop,3,407,1722124800000000000,NY,Express
C0415,Electronics,Tennis Racket,3,318,1724025600000000000,NY,Express
C0213,Home & Garden,Cookbook,2,491,1725494400000000000,CA,Overnight
C0399,Clothing,Tablet,2,125,1721692800000000000,CA,Standard
C0011,Sports,Laptop,2,27,1708646400000000000,CA,Overnight
C0433,Clothing,T-Shirt,5,496,1712016000000000000,NY,Overnight
C0188,Sports,Dumbbells,2,312,1725580800000000000,NY,Express
C0045,Electronics,Basketball,4,256,1726358400000000000,NY,Overnight
C0222,Electronics,Jeans,5,234,1705708800000000000,NY,Express
C0001,Electronics,Yoga Mat,5,149,1729123200000000000,CA,Express
C0240,Electronics,Novel,3,286,1706918400000000000,NY,Express
C0013,Sports,Tennis Racket,2,442,1729641600000000000,CA,Express
C0431,Sports,Hat,4,196,1706918400000000000,CA,Express
C0187,Books,Headphones,2,211,1721606400000000000,CA,Standard
C0340,Electronics,Basketball,2,216,1728518400000000000,CA,Standard
C0470,Books,Magazine,4,326,1729641600000000000,CA,Express
C0272,Books,Yoga Mat,2,120,1732579200000000000,CA,Standard
C0025,Clothing,Yoga Mat,4,336,1725580800000000000,CA,Express
C0396,Sports,Jeans,3,109,1718409600000000000,NY,Standard
C0179,Electronics,Textbook,3,445,1705536000000000000,NY,Overnight
C0286,Sports,Basketball,2,68,1712188800000000000,CA,Overnight
C0041,Home & Garden,Yoga Mat,3,47,1729123200000000000,CA,Standard
C0195,Clothing,Tennis Racket,2,108,1718755200000000000,NY,Standard
C0214,Clothing,Smartphone,4,183,1729209600000000000,CA,Standard
C0028,Books,Dumbbells,2,450,1717200000000000000,CA,Standard
C0236,Clothing,T-Shirt,5,245,1709942400000000000,CA,Standard
C0428,Books,Headphones,4,499,1723420800000000000,NY,Express
C0304,Electronics,Smartphone,4,226,1717718400000000000,CA,Overnight
C0126,Electronics,Basketball,5,413,1715472000000000000,NY,Standard
C0076,Sports,Cushion,5,407,1720569600000000000,CA,Express
C0418,Sports,Running Shoes,3,114,1733443200000000000,CA,Standard
C0015,Books,Jeans,5,268,1723075200000000000,CA,Express
C0016,Books,Headphones,5,349,1711238400000000000,NY,Express
C0219,Home & Garden,Yoga Mat,5,392,1729123200000000000,CA,Standard
C0008,Home & Garden,Hat,3,275,1722988800000000000,NY,Standard
C0375,Electronics,Headphones,3,134,1735344000000000000,NY,Express
C0307,Books,Basketball,3,229,1732147200000000000,NY,Standard
C0411,Electronics,Jeans,3,84,1734566400000000000,NY,Standard
C0255,Clothing,T-Shirt,5,18,1735516800000000000,NY,Standard
C0367,Clothing,Laptop,2,461,1728691200000000000,CA,Standard
C0351,Electronics,T-Shirt,4,177,1722729600000000000,CA,Express
C0237,Books,Laptop,2,101,1733184000000000000,NY,Standard
C0222,Electronics,T-Shirt,5,339,1705968000000000000,NY,Overnight
C0347,Books,Shoes,4,242,1727568000000000000,CA,Standard
C0032,Home & Garden,Garden Tools,5,114,1716768000000000000,CA,Standard
C0117,Clothing,Headphones,4,373,1719964800000000000,NY,Express
C0080,Home & Garden,Monitor,3,415,1721865600000000000,CA,Express
C0156,Sports,Basketball,2,122,1713139200000000000,CA,Express
C0296,Books,Shoes,2,250,1734739200000000000,NY,Standard
C0062,Electronics,Tennis Racket,5,369,1727136000000000000,CA,Express
C0248,Home & Garden,Running Shoes,2,219,1725840000000000000,NY,Express
C0438,Electronics,Shoes,3,454,1724457600000000000,CA,Express
C0019,Sports,Yoga Mat,4,289,1710374400000000000,CA,Standard
C0403,Sports,Jeans,5,129,1710028800000000000,CA,Express
C0368,Home & Garden,Smartphone,5,279,1720396800000000000,NY,Overnight
C0423,Books,T-Shirt,2,154,1710288000000000000,NY,Standard
C0003,Home & Garden,Magazine,3,444,1729987200000000000,NY,Express
C0461,Sports,Tablet,3,76,1717200000000000000,NY,Standard
C0437,Clothing,Monitor,5,67,1733097600000000000,NY,Standard
C0454,Electronics,Running Shoes,2,192,1729641600000000000,CA,Standard
C0396,Books,Tennis Racket,5,322,1715299200000000000,NY,Standard
C0124,Home & Garden,Novel,2,455,1716854400000000000,NY,Express
C0378,Books,Textbook,2,485,1726272000000000000,CA,Overnight
C0255,Clothing,Laptop,3,162,1712102400000000000,CA,Overnight
C0129,Clothing,T-Shirt,5,177,1706227200000000000,NY,Express
C0303,Sports,Lamp,3,49,1708214400000000000,CA,Standard
C0477,Home & Garden,Basketball,4,120,1721001600000000000,CA,Standard
C0467,Home & Garden,Monitor,5,147,1734480000000000000,NY,Express
C0045,Books,Dumbbells,4,486,1723161600000000000,NY,Express
C0282,Clothing,Headphones,3,349,1705190400000000000,CA,Standard
C0157,Electronics,T-Shirt,3,430,1733702400000000000,NY,Standard
C0493,Home & Garden,Jeans,3,285,1713312000000000000,CA,Standard
C0267,Books,Laptop,4,113,1710028800000000000,NY,Overnight
C0385,Books,Laptop,2,89,1711929600000000000,NY,Express
C0436,Electronics,Headphones,3,283,1709337600000000000,CA,Standard
C0496,Clothing,Hat,2,13,1728432000000000000,CA,Standard
C0003,Electronics,Dumbbells,4,187,1728950400000000000,CA,Overnight
C0416,Home & Garden,Novel,2,279,1715040000000000000,NY,Overnight
C0078,Books,Plant Pot,3,153,1729987200000000000,NY,Standard
C0239,Books,Cushion,5,118,1730764800000000000,NY,Overnight
C0383,Home & Garden,Laptop,3,246,1711756800000000000,NY,Standard
C0218,Home & Garden,Headphones,3,430,1719273600000000000,CA,Overnight
C0270,Books,Jeans,2,250,1734998400000000000,CA,Standard
C0122,Books,Monitor,5,141,1735257600000000000,CA,Express
C0313,Books,T-Shirt,4,229,1704499200000000000,CA,Express
C0123,Clothing,Cookbook,2,338,1716768000000000000,NY,Standard
C0053,Clothing,Monitor,4,335,1707350400000000000,CA,Express
C0070,Home & Garden,Cushion,5,96,1722211200000000000,CA,Standard
C0205,Clothing,Garden Tools,3,290,1719446400000000000,CA,Express
C0458,Electronics,T-Shirt,4,163,1708560000000000000,NY,Express
C0297,Home & Garden,Novel,2,269,1724457600000000000,NY,Standard
C0086,Books,Plant Pot,3,141,1733443200000000000,NY,Standard
C0056,Sports,Plant Pot,2,76,1723939200000000000,CA,Standard
C0243,Clothing,Jeans,2,438,1712016000000000000,CA,Express
C0268,Clothing,Cushion,5,301,1718755200000000000,NY,Standard
C0461,Clothing,Garden Tools,3,434,1709337600000000000,NY,Overnight
C0296,Sports,Headphones,3,76,1718928000000000000,NY,Express
C0346,Sports,Magazine,5,353,1719360000000000000,CA,Standard
C0001,Clothing,Tennis Racket,5,425,1735171200000000000,NY,Overnight
C0149,Electronics,Shoes,2,408,1728259200000000000,NY,Standard
C0096,Electronics,Tennis Racket,3,441,1730678400000000000,CA,Overnight
C0201,Clothing,Monitor,5,77,1707696000000000000,NY,Express
C0033,Home & Garden,T-Shirt,3,114,1717200000000000000,NY,Express
C0352,Electronics,Laptop,4,303,1729814400000000000,CA,Express
C0073,Electronics,Smartphone,4,246,1715990400000000000,NY,Overnight
C0288,Books,Jacket,3,64,1716422400000000000,CA,Express
C0237,Home & Garden,Rug,4,364,1734307200000000000,NY,Express
C0245,Home & Garden,Dumbbells,5,418,1724025600000000000,NY,Overnight
C0409,Electronics,Yoga Mat,5,418,1712707200000000000,NY,Overnight
C0461,Sports,Plant Pot,4,26,1729728000000000000,NY,Overnight
C0268,Sports,T-Shirt,4,367,1727913600000000000,NY,Overnight
C0223,Books,Plant Pot,2,154,1735516800000000000,NY,Overnight
C0419,Books,Smartphone,3,325,1717804800000000000,CA,Overnight
C0455,Books,Running Shoes,2,338,1709596800000000000,CA,Express
C0440,Home & Garden,Headphones,3,242,1730332800000000000,NY,Overnight
C0284,Books,Shoes,2,246,1725062400000000000,CA,Overnight
C0247,Sports,Tennis Racket,5,249,1708041600000000000,CA,Overnight
C0374,Books,Yoga Mat,5,36,1725148800000000000,NY,Overnight
C0312,Home & Garden,Dumbbells,2,181,1711411200000000000,NY,Overnight
C0207,Clothing,Dumbbells,2,381,1705881600000000000,NY,Standard
C0422,Books,Dumbbells,3,231,1705190400000000000,CA,Overnight
C0268,Home & Garden,Running Shoes,4,343,1724544000000000000,CA,Standard
C0065,Sports,Dumbbells,5,151,1713139200000000000,NY,Standard
C0471,Sports,Rug,2,461,1707782400000000000,NY,Overnight
C0048,Books,Laptop,5,255,1705449600000000000,NY,Express
C0458,Electronics,Plant Pot,2,222,1727049600000000000,NY,Express
C0156,Sports,Hat,4,477,1705276800000000000,NY,Express
C0096,Clothing,T-Shirt,3,139,1708560000000000000,CA,Overnight
C0316,Home & Garden,Basketball,5,63,1720656000000000000,NY,Express
C0329,Sports,Cookbook,4,170,1723766400000000000,CA,Overnight
C0108,Home & Garden,Lamp,2,390,1711324800000000000,NY,Express
C0035,Books,Smartphone,3,468,1724371200000000000,NY,Standard
C0350,Books,Jacket,2,334,1733443200000000000,NY,Overnight
C0232,Sports,Tennis Racket,3,173,1720137600000000000,NY,Overnight
C0443,Clothing,Basketball,2,315,1705017600000000000,CA,Standard
C0053,Clothing,Jacket,3,314,1715212800000000000,NY,Overnight
C0379,Books,Garden Tools,4,338,1724803200000000000,CA,Express
C0431,Clothing,Tablet,4,49,1716595200000000000,NY,Overnight
C0055,Sports,Rug,3,228,1705190400000000000,CA,Express
C0201,Clothing,Plant Pot,4,219,1719100800000000000,NY,Express
C0160,Home & Garden,Headphones,4,151,1706313600000000000,NY,Overnight
C0356,Sports,Garden Tools,4,17,1710547200000000000,NY,Express
C0201,Clothing,Novel,3,332,1709510400000000000,CA,Overnight
C0485,Home & Garden,Rug,4,106,1732060800000000000,CA,Overnight
C0285,Electronics,Running Shoes,4,410,1706227200000000000,NY,Express
C0153,Sports,Smartphone,3,191,1732406400000000000,CA,Express
C0074,Sports,Textbook,2,202,1724976000000000000,NY,Standard
C0474,Books,Monitor,5,451,1704412800000000000,CA,Overnight
C0142,Clothing,Magazine,5,252,1720483200000000000,CA,Overnight
C0132,Home & Garden,Tablet,4,359,1721606400000000000,CA,Standard
C0167,Clothing,T-Shirt,5,282,1705017600000000000,CA,Standard
C0154,Sports,Yoga Mat,4,381,1714694400000000000,NY,Standard
C0152,Sports,T-Shirt,2,478,1717113600000000000,NY,Standard
C0481,Clothing,Jacket,3,54,1732924800000000000,NY,Overnight
C0164,Sports,Jacket,3,177,1726531200000000000,NY,Overnight
C0096,Electronics,Hat,4,385,1715644800000000000,CA,Overnight
C0348,Clothing,Jacket,2,207,1732838400000000000,CA,Standard
C0306,Books,Cushion,2,444,1718064000000000000,CA,Standard
C0005,Electronics,Shoes,3,58,1732838400000000000,CA,Express
C0092,Clothing,Cookbook,2,66,1709683200000000000,CA,Express
C0048,Books,Rug,4,192,1730246400000000000,NY,Overnight
C0429,Clothing,Shoes,5,71,1726444800000000000,CA,Express
C0424,Electronics,Jacket,3,212,1726185600000000000,CA,Express
C0162,Sports,Novel,5,320,1704153600000000000,CA,Express
C0377,Clothing,Cookbook,2,30,1706400000000000000,CA,Express
C0163,Clothing,Jacket,2,425,1729814400000000000,NY,Standard
C0062,Sports,Headphones,5,161,1725062400000000000,NY,Express
C0122,Books,Dumbbells,4,359,1719792000000000000,NY,Overnight
C0354,Electronics,Lamp,4,489,1722470400000000000,CA,Overnight
C0134,Home & Garden,Magazine,2,131,1734825600000000000,NY,Express
C0382,Sports,Lamp,3,32,1720310400000000000,CA,Express
C0307,Sports,Lamp,2,245,1724371200000000000,CA,Standard
C0406,Sports,Garden Tools,4,239,1713052800000000000,NY,Standard
C0442,Clothing,Jeans,5,205,1704931200000000000,NY,Express
C0371,Home & Garden,Headphones,2,194,1727568000000000000,CA,Overnight
C0440,Electronics,Tennis Racket,4,189,1732838400000000000,CA,Overnight
C0251,Books,Textbook,2,389,1721520000000000000,NY,Express
C0205,Books,Headphones,5,181,1730505600000000000,NY,Express
C0150,Sports,Garden Tools,2,381,1714089600000000000,CA,Overnight
C0365,Home & Garden,Rug,4,57,1722384000000000000,CA,Standard
C0067,Home & Garden,Jeans,5,165,1708214400000000000,CA,Overnight
C0370,Electronics,Cookbook,2,116,1726876800000000000,CA,Express
C0246,Books,Headphones,4,125,1721779200000000000,CA,Standard
C0049,Home & Garden,Garden Tools,5,309,1715212800000000000,NY,Standard
C0103,Clothing,Laptop,2,141,1733011200000000000,CA,Standard
C0267,Books,Hat,2,347,1734220800000000000,CA,Overnight
C0416,Home & Garden,Hat,5,267,1728691200000000000,NY,Overnight
C0125,Electronics,Running Shoes,3,402,1708560000000000000,CA,Express
C0277,Electronics,Jacket,2,453,1730246400000000000,NY,Standard
C0357,Clothing,T-Shirt,4,155,1734652800000000000,CA,Standard
C0391,Electronics,Tennis Racket,5,141,1709769600000000000,CA,Express
C0102,Electronics,Dumbbells,2,325,1721606400000000000,NY,Overnight
C0130,Sports,Rug,3,208,1734134400000000000,NY,Express
C0494,Clothing,Dumbbells,3,449,1707523200000000000,CA,Express
C0397,Sports,Cushion,2,100,1720137600000000000,CA,Express
C0299,Books,Plant Pot,4,36,1726444800000000000,CA,Overnight
C0346,Electronics,Novel,4,336,1723852800000000000,CA,Express
C0109,Books,Running Shoes,5,359,1729555200000000000,CA,Overnight
C0044,Home & Garden,Headphones,2,323,1734652800000000000,NY,Overnight
C0067,Electronics,Plant Pot,5,79,1716422400000000000,CA,Express
C0389,Electronics,Running Shoes,3,140,1723593600000000000,NY,Standard
C0340,Clothing,Tennis Racket,5,403,1709683200000000000,CA,Standard
C0190,Clothing,Shoes,3,211,1708992000000000000,NY,Express
C0257,Electronics,Laptop,4,392,1724371200000000000,NY,Standard
C0168,Clothing,T-Shirt,2,131,1730073600000000000,NY,Express
C0230,Books,Jeans,5,334,1722902400000000000,CA,Overnight
C0135,Electronics,Jacket,3,461,1724803200000000000,CA,Overnight
C0416,Clothing,Running Shoes,4,242,1726617600000000000,NY,Express
C0018,Clothing,Basketball,3,401,1711497600000000000,CA,Standard
